,Home Team Possession %,Away Team Possession %,Home Team Pass Success %,Away Team Pass Success %,Home Team On Target Shots,Away Team On Target Shots,Class
0,1.079036198087626,-1.079036198087626,1.4282687395590556,0.3111082859851462,2.9042443318572846,0.0242736907531152,1
1,0.7206714693969497,-0.7206714693969497,0.3182872050270517,-0.3672787309907485,-1.072538266879241,0.4656135226279358,1
2,-0.9815609918837626,0.9815609918837626,-1.6241804804039552,0.5824630927755041,-1.072538266879241,1.7896330182523976,0
3,-1.8774728136104533,1.8774728136104533,-2.87290970675246,0.853817899565862,-0.2771817471319359,-0.8584059729965261,0
4,0.2727155585336043,-0.2727155585336043,-0.0979558704224497,-0.6386335377811064,0.9158530324890218,0.0242736907531152,1
5,0.7206714693969497,-0.7206714693969497,0.3182872050270517,-0.5029561343859276,0.5181747726153693,-1.2997458048713468,1
6,0.3623067407062734,-0.3623067407062734,-0.5141989458719513,0.0397534791947883,-1.072538266879241,-0.8584059729965261,1
7,1.5269921089509713,-1.5269921089509713,1.150773355926055,-0.9099883445714644,-0.6748600070055885,0.4656135226279358,1
8,1.7061744732963091,-1.7061744732963091,0.5957825886600527,-2.402439781918433,-0.2771817471319359,-0.4170661411217054,2
9,1.3478097446056332,-1.3478097446056332,1.0120256641095542,-0.6386335377811064,0.9158530324890218,0.0242736907531152,1
10,-0.4440138988477481,0.4440138988477481,-0.3754512540554507,-0.0959239242003906,1.3135312923626743,1.3482931863775771,0
11,-0.6231962631930863,0.6231962631930863,-1.901675864036956,-0.7743109411762854,0.9158530324890218,-0.4170661411217054,0
12,0.1831243763609353,-0.1831243763609353,0.7345302804765532,0.5824630927755041,0.9158530324890218,0.4656135226279358,0
13,-0.5336050810204173,0.5336050810204173,-0.5141989458719513,0.3111082859851462,-1.4702165267528935,-0.8584059729965261,0
14,-0.6231962631930863,0.6231962631930863,0.0407918213940507,0.853817899565862,-1.072538266879241,0.0242736907531152,0
15,-1.1607433562291007,1.1607433562291007,-0.3754512540554507,1.12517270635622,-0.6748600070055885,1.7896330182523976,0
16,1.258218562432964,-1.258218562432964,1.2895210477425552,0.1754308825899672,0.5181747726153693,-0.8584059729965261,1
17,0.5414891050516115,-0.5414891050516115,1.150773355926055,0.5824630927755041,0.1204965127417167,0.9069533545027564,1
18,0.8998538337422878,-0.8998538337422878,0.5957825886600527,-1.0456657479666434,-0.2771817471319359,0.0242736907531152,1
19,-0.1752403523297409,0.1752403523297409,0.3182872050270517,0.7181404961706831,-0.6748600070055885,1.3482931863775771,0
20,0.0935331941882662,-0.0935331941882662,-0.7916943295049523,0.3111082859851462,-0.6748600070055885,1.3482931863775771,0
21,0.6310802872242807,-0.6310802872242807,0.8732779722930537,-0.2316013275955696,0.1204965127417167,-1.2997458048713468,1
22,-0.3544227166750791,0.3544227166750791,-0.7916943295049523,-0.9099883445714644,-0.2771817471319359,-0.4170661411217054,1
23,1.3478097446056332,-1.3478097446056332,1.4282687395590556,0.0397534791947883,2.1088878121099794,0.4656135226279358,1
24,-0.0856491701570719,0.0856491701570719,-0.9304420213214528,-0.3672787309907485,0.5181747726153693,-0.4170661411217054,0
25,0.5414891050516115,-0.5414891050516115,1.0120256641095542,0.1754308825899672,2.1088878121099794,1.3482931863775771,1
26,-0.1752403523297409,0.1752403523297409,-0.9304420213214528,-0.3672787309907485,-1.072538266879241,1.3482931863775771,0
27,0.6310802872242807,-0.6310802872242807,0.4570348968435522,-0.2316013275955696,1.7112095522363269,-1.2997458048713468,1
28,1.079036198087626,-1.079036198087626,0.0407918213940507,-2.131084975128075,-1.072538266879241,-0.4170661411217054,2
29,-0.4440138988477481,0.4440138988477481,-1.6241804804039552,-0.7743109411762854,-1.072538266879241,1.7896330182523976,0
30,0.8998538337422878,-0.8998538337422878,0.7345302804765532,0.4467856893803251,-0.6748600070055885,-0.4170661411217054,1
31,-1.1607433562291007,1.1607433562291007,-0.9304420213214528,0.9894953029610408,-0.2771817471319359,-0.4170661411217054,0
32,0.3623067407062734,-0.3623067407062734,1.2895210477425552,0.853817899565862,-0.2771817471319359,0.0242736907531152,1
33,0.3623067407062734,-0.3623067407062734,-0.7916943295049523,-1.4526979581521802,0.5181747726153693,-0.4170661411217054,1
34,-1.0711521740564316,1.0711521740564316,-0.9304420213214528,0.5824630927755041,0.5181747726153693,-0.4170661411217054,0
35,0.0935331941882662,-0.0935331941882662,-0.9304420213214528,-0.3672787309907485,-1.4702165267528935,1.3482931863775771,0
36,-0.0856491701570719,0.0856491701570719,0.5957825886600527,0.5824630927755041,0.5181747726153693,0.0242736907531152,0
37,0.0935331941882662,-0.0935331941882662,0.1795395132105512,0.3111082859851462,-0.6748600070055885,-0.4170661411217054,1
38,0.1831243763609353,-0.1831243763609353,0.4570348968435522,0.7181404961706831,-1.4702165267528935,-0.4170661411217054,1
39,0.2727155585336043,-0.2727155585336043,0.5957825886600527,0.3111082859851462,0.1204965127417167,0.9069533545027564,1
40,-0.7127874453657553,0.7127874453657553,0.8732779722930537,1.6678823199369357,-0.6748600070055885,2.2309728501272184,0
41,-0.3544227166750791,0.3544227166750791,-0.3754512540554507,0.4467856893803251,-1.867894786626546,0.9069533545027564,0
42,-1.3399257205744388,1.3399257205744388,-1.2079374049544538,0.9894953029610408,0.1204965127417167,0.9069533545027564,0
43,0.2727155585336043,-0.2727155585336043,0.3182872050270517,0.4467856893803251,0.9158530324890218,2.2309728501272184,1
44,0.0935331941882662,-0.0935331941882662,-0.7916943295049523,-0.3672787309907485,-0.2771817471319359,0.0242736907531152,0
45,0.0935331941882662,-0.0935331941882662,-0.3754512540554507,-0.2316013275955696,-1.072538266879241,-1.2997458048713468,1
46,-0.26483153450241,0.26483153450241,-0.9304420213214528,-0.3672787309907485,-0.2771817471319359,0.4656135226279358,0
47,-0.6231962631930863,0.6231962631930863,-0.6529466376884518,-0.0959239242003906,0.1204965127417167,0.4656135226279358,0
48,0.4518979228789425,-0.4518979228789425,1.7057641231920568,0.7181404961706831,0.9158530324890218,-0.8584059729965261,1
49,-0.26483153450241,0.26483153450241,-0.2367035622389502,0.1754308825899672,0.5181747726153693,-1.2997458048713468,1
50,1.3478097446056332,-1.3478097446056332,0.7345302804765532,-0.7743109411762854,0.5181747726153693,-0.4170661411217054,1
51,0.1831243763609353,-0.1831243763609353,-0.6529466376884518,-0.7743109411762854,-1.4702165267528935,0.4656135226279358,0
52,-1.698290449265115,1.698290449265115,-1.4854327885874548,1.12517270635622,-1.4702165267528935,0.4656135226279358,0
53,-2.3254287244737983,2.3254287244737983,-1.2079374049544538,1.5322049165417568,-0.6748600070055885,1.7896330182523976,0
54,-0.9815609918837626,0.9815609918837626,-1.3466850967709545,0.3111082859851462,-0.6748600070055885,0.4656135226279358,0
55,-0.5336050810204173,0.5336050810204173,1.0120256641095542,1.3965275131465775,-0.2771817471319359,0.4656135226279358,0
56,1.3478097446056332,-1.3478097446056332,-0.3754512540554507,-2.402439781918433,0.1204965127417167,-0.8584059729965261,1
57,0.2727155585336043,-0.2727155585336043,0.8732779722930537,0.7181404961706831,1.3135312923626743,0.0242736907531152,0
