,Home Team Possession %,Away Team Possession %,Home Team Pass Success %,Away Team Pass Success %,Home Team On Target Shots,Away Team On Target Shots
920,1.079036198087626,-1.079036198087626,1.4282687395590556,0.3111082859851462,2.9042443318572846,0.024273690753115206
965,0.7206714693969497,-0.7206714693969497,0.3182872050270517,-0.36727873099074854,-1.072538266879241,0.46561352262793587
370,-0.9815609918837626,0.9815609918837626,-1.6241804804039552,0.5824630927755041,-1.072538266879241,1.7896330182523976
841,-1.8774728136104533,1.8774728136104533,-2.87290970675246,0.853817899565862,-0.2771817471319359,-0.8584059729965261
427,0.27271555853360435,-0.27271555853360435,-0.09795587042244978,-0.6386335377811064,0.9158530324890218,0.024273690753115206
128,0.7206714693969497,-0.7206714693969497,0.3182872050270517,-0.5029561343859276,0.5181747726153693,-1.2997458048713468
527,0.36230674070627344,-0.36230674070627344,-0.5141989458719513,0.0397534791947883,-1.072538266879241,-0.8584059729965261
48,1.5269921089509713,-1.5269921089509713,1.1507733559260547,-0.9099883445714644,-0.6748600070055885,0.46561352262793587
304,1.7061744732963093,-1.7061744732963093,0.5957825886600527,-2.402439781918433,-0.2771817471319359,-0.4170661411217054
224,1.3478097446056332,-1.3478097446056332,1.0120256641095542,-0.6386335377811064,0.9158530324890218,0.024273690753115206
76,-0.44401389884774817,0.44401389884774817,-0.37545125405545077,-0.09592392420039066,1.3135312923626743,1.3482931863775771
724,-0.6231962631930863,0.6231962631930863,-1.9016758640369562,-0.7743109411762854,0.9158530324890218,-0.4170661411217054
608,0.1831243763609353,-0.1831243763609353,0.7345302804765532,0.5824630927755041,0.9158530324890218,0.46561352262793587
387,-0.5336050810204173,0.5336050810204173,-0.5141989458719513,0.3111082859851462,-1.4702165267528935,-0.8584059729965261
809,-0.6231962631930863,0.6231962631930863,0.04079182139405072,0.853817899565862,-1.072538266879241,0.024273690753115206
265,-1.1607433562291007,1.1607433562291007,-0.37545125405545077,1.12517270635622,-0.6748600070055885,1.7896330182523976
586,1.258218562432964,-1.258218562432964,1.2895210477425552,0.17543088258996725,0.5181747726153693,-0.8584059729965261
160,0.5414891050516115,-0.5414891050516115,1.1507733559260547,0.5824630927755041,0.1204965127417167,0.9069533545027565
886,0.8998538337422878,-0.8998538337422878,0.5957825886600527,-1.0456657479666434,-0.2771817471319359,0.024273690753115206
101,-0.17524035232974097,0.17524035232974097,0.3182872050270517,0.7181404961706831,-0.6748600070055885,1.3482931863775771
138,0.09353319418826624,-0.09353319418826624,-0.7916943295049523,0.3111082859851462,-0.6748600070055885,1.3482931863775771
697,0.6310802872242807,-0.6310802872242807,0.8732779722930537,-0.23160132759556962,0.1204965127417167,-1.2997458048713468
38,-0.3544227166750791,0.3544227166750791,-0.7916943295049523,-0.9099883445714644,-0.2771817471319359,-0.4170661411217054
852,1.3478097446056332,-1.3478097446056332,1.4282687395590556,0.0397534791947883,2.1088878121099794,0.46561352262793587
992,-0.08564917015707191,0.08564917015707191,-0.9304420213214528,-0.36727873099074854,0.5181747726153693,-0.4170661411217054
777,0.5414891050516115,-0.5414891050516115,1.0120256641095542,0.17543088258996725,2.1088878121099794,1.3482931863775771
656,-0.17524035232974097,0.17524035232974097,-0.9304420213214528,-0.36727873099074854,-1.072538266879241,1.3482931863775771
488,0.6310802872242807,-0.6310802872242807,0.45703489684355225,-0.23160132759556962,1.7112095522363269,-1.2997458048713468
484,1.079036198087626,-1.079036198087626,0.04079182139405072,-2.131084975128075,-1.072538266879241,-0.4170661411217054
703,-0.44401389884774817,0.44401389884774817,-1.6241804804039552,-0.7743109411762854,-1.072538266879241,1.7896330182523976
126,0.8998538337422878,-0.8998538337422878,0.7345302804765532,0.44678568938032515,-0.6748600070055885,-0.4170661411217054
883,-1.1607433562291007,1.1607433562291007,-0.9304420213214528,0.9894953029610409,-0.2771817471319359,-0.4170661411217054
929,0.36230674070627344,-0.36230674070627344,1.2895210477425552,0.853817899565862,-0.2771817471319359,0.024273690753115206
435,0.36230674070627344,-0.36230674070627344,-0.7916943295049523,-1.4526979581521802,0.5181747726153693,-0.4170661411217054
98,-1.0711521740564316,1.0711521740564316,-0.9304420213214528,0.5824630927755041,0.5181747726153693,-0.4170661411217054
197,0.09353319418826624,-0.09353319418826624,-0.9304420213214528,-0.36727873099074854,-1.4702165267528935,1.3482931863775771
987,-0.08564917015707191,0.08564917015707191,0.5957825886600527,0.5824630927755041,0.5181747726153693,0.024273690753115206
984,0.09353319418826624,-0.09353319418826624,0.17953951321055123,0.3111082859851462,-0.6748600070055885,-0.4170661411217054
355,0.1831243763609353,-0.1831243763609353,0.45703489684355225,0.7181404961706831,-1.4702165267528935,-0.4170661411217054
964,0.27271555853360435,-0.27271555853360435,0.5957825886600527,0.3111082859851462,0.1204965127417167,0.9069533545027565
394,-0.7127874453657553,0.7127874453657553,0.8732779722930537,1.6678823199369357,-0.6748600070055885,2.2309728501272184
