,PC1,PC2
0,1.7176106401672182,1.6082293501494507
1,-2.7833419633786947,0.5978079854169887
2,-1.3638546547132078,-0.1030588638522737
3,-2.3750578918304925,-0.12412365896842525
4,0.9000284090781211,0.35652053755043045
5,-0.8961562731893937,1.9487734018593803
6,2.292386970738198,1.031129078824284
7,2.6854654870850494,1.5895165841652288
8,0.41115552304093433,-0.3754162937277705
9,-0.04592869462879351,1.7097450694828211
10,-2.399773502566979,-0.2470723062292943
11,-2.3929103544222334,0.2383675196164065
12,-1.6116222102774465,-0.8383186014669501
13,5.0517867091844115,1.1763482772856573
14,1.452117488127899,0.6568611989484275
15,3.326856323333331,-0.2592683802657189
16,-1.8955213470936056,-0.37967910550208256
17,-1.1473959025646465,-1.842930891448134
18,3.279585340034557,-1.5816995660254347
19,3.311112335699365,-0.0616439734115604
20,0.4581513293813832,1.9317460369632924
21,-0.7353609600415608,0.574366225369859
22,-0.08094545675354078,0.763897258900859
23,1.6195084796190762,1.5059614408677293
24,-0.5059386048663721,1.6630258955832358
25,2.7809721856076663,1.2889413955998272
26,1.3232887079054025,1.060158145456107
27,0.6916680463037733,0.1609826348034098
28,1.3011798625254878,0.6601584002110825
29,3.0027089542333427,0.4528938550567456
30,-2.2466295065991204,-0.10009888965628876
31,4.369834699907292,0.9971434515985559
32,-0.6047484883746274,0.7068942173584585
33,0.12298874075308511,0.44624782066468177
34,3.0377555363096818,0.8670867266520702
35,4.2466097944346375,0.6409055375956009
36,0.21436605048245394,0.8616500140283724
37,0.15944421102140732,-0.0749817871301837
38,-2.9299250575720586,-1.1073069220225333
39,1.7879956898179672,0.05814495157009938
40,-0.976844016423572,1.230335173163389
41,-2.2244582946037528,1.1206682448414897
42,-3.3211729712083935,0.41181626870395743
43,-0.8971821782003897,-0.2815995793548538
44,-0.5705011781442778,0.747893108483889
45,2.9751226291332173,3.3046875602744104
46,0.6040789790232173,1.2501982853843627
47,0.8530249054627572,2.2609384739772507
48,1.1624408061097822,-0.5831155781613767
49,2.7997384889139876,1.44463475263138
50,-0.18370500478530505,0.0778272609151672
51,1.432175101368529,-0.578707044484024
52,0.6825446932001799,0.7238253950523497
53,0.8857058768757364,0.8566705447856511
54,-0.8627979768822455,-2.104069435263783
55,-1.0156239687999435,0.537421400158718
56,2.3355384090206024,0.534174073527484
57,-0.8959538243010744,0.7640761213299996
58,1.7405847320186427,2.536233149214584
59,-1.8776446526869808,0.6146367340251073
60,3.101016273401094,0.8576939892470885
61,-3.631155260400285,1.0855671293168938
62,1.611859146317037,1.4353580130201962
63,0.699247435889497,-0.0715112125936944
64,1.550186940088082,0.976119121678782
65,0.9188971621192851,0.5168121144675639
66,-2.2335899063938967,-0.165501346404139
67,-1.1009993009278334,1.8196081493682388
68,2.521623040357433,2.7601474804227077
69,-1.8436491132927675,0.2946662500748029
70,0.980976400368643,1.7328635373155328
71,3.4838969801420565,0.15171727662435144
72,-0.9839761604037445,2.0513768870408997
73,-3.378907435213897,-0.46172295196358115
74,0.41589686838709444,-0.5883751921115299
75,-1.773135958905901,1.8893336630782394
76,2.4693862040091754,-0.10651444579103399
77,-1.5841746633653055,-0.3525831790604122
78,0.0940516040013137,1.1161900640085725
79,0.6075753574436896,-0.4297154644999477
80,2.1809408238660564,-0.7734275698306576
81,0.6142264204025369,-0.04228390060497003
82,1.2649804324330765,0.5480025247192316
83,1.1602688423479741,0.06249377516246555
84,-2.7737595672048565,0.6930490589060105
85,0.37161804891016276,-0.3004317047282819
86,-4.247496697300659,0.1846389323756573
87,1.5280214737891944,0.7339636772168235
88,1.1413418182971562,1.4587819599602905
89,0.33990441379568465,-0.7345939783583629
90,2.4663026940462984,-0.1037935864703581
91,0.7994781807069778,0.23347797015871374
92,-0.6392268829953199,1.6035076317700556
93,1.0331415553164265,-0.7987398876519463
94,-1.5081348096562455,1.3760371756079244
95,1.4806669716845025,0.42038438263498673
96,1.0156518651721747,0.3225824534585309
97,-2.347514432710316,0.2412764117521769
98,-0.38705543725754915,2.8585672956941552
99,3.3424175868435917,-0.05799715231100275
100,1.3520955022531527,0.8857075692883736
101,-3.755354574419301,-0.5934350513767495
102,0.931977455282529,-0.13788962797931328
103,-3.015459698405619,-0.8820906745052868
104,1.0081090324625113,-0.5687597592856655
105,0.4942501597812775,-0.3416599778612094
106,0.4237143036606898,0.6201902043568791
107,2.9526905546207165,-0.3045066407239727
108,-2.5367940628405146,0.9154888360427103
109,-1.2031743596561029,0.41788396512910986
110,-2.47284854260406,-0.47535026051630697
111,1.236598354033765,1.631923182942154
112,-3.598007317274801,-1.3334526755512441
113,0.44974617415517704,-1.565859140702673
114,-1.485764348583121,1.569739423072402
115,-0.7627133941995564,0.8309236494961236
116,-1.1558522955564459,0.9996622492552187
117,-3.122707136723486,-1.0634930379388934
118,-1.2186317569631684,0.9889893859014743
119,-0.32673138351921954,0.4430573357128332
120,-0.9319769895932789,0.776530408609539
121,-1.033082596332653,1.2973933470999142
